player_id,total_bet,main_payout,bonus_payout,grand_payout,rtp_percent_excl_grand,buyer_rounds,buyer_bet,buyer_main,buyer_bonus,buyer_grand,buyer_rtp,nonbuyer_rounds,nonbuyer_bet,nonbuyer_main,nonbuyer_bonus,nonbuyer_grand,nonbuyer_rtp,jp_qualified_count,jp_grand_prize_count
354,387630.0000,360914.0000,13940.0000,1166.1968,96.7041,14260,192510.0000,181558.0000,4780.0000,650.0000,96.7939,21680,195120.0000,179356.0000,9160.0000,516.1968,96.6154,1620,11
782,388075.5000,360404.0000,14890.0000,2186.0983,96.7064,14359,193846.5000,181846.0000,5720.0000,1244.8396,96.7601,21581,194229.0000,178558.0000,9170.0000,941.2587,96.6529,1620,10
251,387103.5000,359963.0000,14395.0000,515.7115,96.7075,14143,190930.5000,179867.0000,6045.0000,91.9615,97.3716,21797,196173.0000,180096.0000,8350.0000,423.7500,96.0611,1620,10
247,388692.0000,360785.0000,15110.0000,437.3611,96.7077,14496,195696.0000,183877.0000,7455.0000,239.9066,97.7700,21444,192996.0000,176908.0000,7655.0000,197.4545,95.6305,1620,9
286,387900.0000,360940.0000,14190.0000,655.4643,96.7079,14320,193320.0000,182457.0000,5170.0000,165.5357,97.0551,21620,194580.0000,178483.0000,9020.0000,489.9286,96.3629,1620,6
810,388170.0000,360058.0000,15345.0000,2275.3786,96.7110,14380,194130.0000,181897.0000,5570.0000,93.0682,96.5678,21560,194040.0000,178161.0000,9775.0000,2182.3104,96.8543,1620,10
219,387954.0000,359601.0000,15620.0000,1017.4594,96.7179,14332,193482.0000,181025.0000,4805.0000,231.0000,96.0451,21608,194472.0000,178576.0000,10815.0000,786.4594,97.3873,1620,11
114,388705.5000,360872.0000,15140.0000,1803.6957,96.7344,14499,195736.5000,183437.0000,5785.0000,756.5934,96.6718,21441,192969.0000,177435.0000,9355.0000,1047.1023,96.7979,1620,10
557,388210.5000,361229.0000,14305.0000,485.1291,96.7346,14389,194251.5000,182524.0000,4880.0000,114.7500,96.4749,21551,193959.0000,178705.0000,9425.0000,370.3791,96.9947,1620,10
612,388071.0000,360151.0000,15255.0000,1252.7308,96.7364,14358,193833.0000,181762.0000,6925.0000,871.3022,97.3451,21582,194238.0000,178389.0000,8330.0000,381.4286,96.1290,1620,12
40,388260.0000,360560.0000,15045.0000,567.9941,96.7406,14400,194400.0000,182134.0000,6025.0000,87.4286,96.7896,21540,193860.0000,178426.0000,9020.0000,480.5656,96.6914,1620,10
724,388309.5000,361327.0000,14365.0000,1188.4783,96.7507,14411,194548.5000,183452.0000,5060.0000,304.2500,96.8972,21529,193761.0000,177875.0000,9305.0000,884.2283,96.6035,1620,10
